what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131108341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1385131108373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131112418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131126677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1385131126690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1385131134416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131135442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131136654
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131136654
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385131139120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131140529
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385131145169
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131150100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131150165
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385131160664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131165907
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1385131168076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131177235
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131177236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131180468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131183985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131184313
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1385131184358
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1385131184365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131189072
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1385131189198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131196917
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1385131196963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131207241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131208858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131216609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131218241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131221083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131221216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131228342
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1385131235937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131235950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131250527
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385131252776
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1385131258030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131265559
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1385131265595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131266976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131267914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131272528
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1385131273646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131281178
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1385131281187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131285425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131286300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131307634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131317280
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385131317291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131323729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131341297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131341893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131346447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131348905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131349442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131353424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131361361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131371765
